key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,position
8871,P-48604,Song,Xiaoli,21/7/1981,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Song_Xiaoli,midfielder
8872,P-93402,Songo'o,Jacques,17/3/1964,0,1,0,0,0,4,"1990, 1994, 1998, 2002",https://en.wikipedia.org/wiki/Jacques_Songo%27o,goal_keeper
8873,P-80017,Sonkeng,Ysis,20/9/1989,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Ysis_Sonkeng,defender
8874,P-41858,Sonnett,Emily,25/11/1993,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Emily_Sonnett,defender
8875,P-71462,S?nstevold,Anja,21/6/1992,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Anja_S%C3%B8nstevold,midfielder
8876,P-68017,Sonu,Kyong-sun,28/9/1983,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Sonu_Kyong-sun,defender
8877,P-09412,Sorber,Mike,14/5/1971,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Mike_Sorber,midfielder
8878,P-20979,Sordi,De,14/2/1931,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Newton_de_Sordi,defender
8879,P-00212,S?rensen,Thomas,12/6/1976,0,1,0,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Thomas_S%C3%B8rensen,goal_keeper
8880,P-66691,Soria,Alberto,10/3/1906,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Alberto_Soria,defender
8881,P-89509,Soria,Rub?n,23/1/1935,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Rub%C3%A9n_Soria,defender
8882,P-61814,Soria,Vladimir,15/7/1964,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Vladimir_Soria,midfielder
8883,P-60914,Sor?n,Juan Pablo,5/5/1976,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Juan_Pablo_Sor%C3%ADn,defender
8884,P-63024,S?rloth,G?ran,16/7/1962,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/G%C3%B8ran_S%C3%B8rloth,forward
8885,P-39599,Sormani,Angelo,3/7/1939,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Angelo_Sormani,forward
8886,P-23564,Sornpao,Tiffany,22/5/1998,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Tiffany_Sornpao,goal_keeper
8887,P-03960,Sorondo,Gonzalo,9/10/1979,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Gonzalo_Sorondo,defender
8888,P-70512,Soruco,Modesto,12/2/1966,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Modesto_Soruco,defender
8889,P-84190,Sosa,Borna,21/1/1998,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Borna_Sosa,defender
8890,P-70832,Sosa,Francisco,not available,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Francisco_Sosa,forward
8891,P-47473,Sosa,Mario,not available,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Mario_Sosa,forward
8892,P-83945,Sosa,Roberto,14/6/1935,0,1,0,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Roberto_Sosa_(Uruguayan_footballer),goal_keeper
8893,P-27897,Sosa,Rub?n,14/11/1936,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Rub%C3%A9n_H%C3%A9ctor_Sosa,forward
8894,P-68611,Sosa,Rub?n,25/4/1966,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Rub%C3%A9n_Sosa,forward
8895,P-19914,Sosa,Sebasti?n,19/8/1986,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Sosa,goal_keeper
8896,P-50189,?o?ki?,Milutin,31/12/1937,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Milutin_%C5%A0o%C5%A1ki%C4%87,goal_keeper
8897,P-65099,Sota,Isidoro,4/2/1902,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Isidoro_Sota,goal_keeper
8898,P-49357,Sotil,Hugo,18/5/1949,0,0,0,0,1,2,"1970, 1978",https://en.wikipedia.org/wiki/Hugo_Sotil,forward
8899,P-35338,Soto,Claudia,6/7/1993,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Claudia_Soto,midfielder
8900,P-64288,Soto,Mario,10/7/1950,0,0,1,0,0,1,1982,"https://en.wikipedia.org/wiki/Mario_Soto_(footballer,_born_1950)",defender
8901,P-50233,Soto,Pedro,22/10/1952,0,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Pedro_Soto_(footballer),goal_keeper
8902,P-37018,Soto,Roc?o,21/9/1993,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Roc%C3%ADo_Soto,defender
8903,P-58711,Souayah,Skander,20/11/1972,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Skander_Souayah,midfielder
8904,P-45480,Soubeyrand,Sandrine,16/8/1973,1,0,0,1,0,2,"2003, 2011",https://en.wikipedia.org/wiki/Sandrine_Soubeyrand,midfielder
8905,P-63360,Soudani,Hillal,25/11/1987,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Hillal_Soudani,forward
8906,P-40996,Souleimani,Abdelaziz,30/4/1958,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Abdelaziz_Souleimani,midfielder
8907,P-91562,Souness,Graeme,6/5/1953,0,0,0,1,0,3,"1978, 1982, 1986",https://en.wikipedia.org/wiki/Graeme_Souness,midfielder
8908,P-22344,Sousa,Ant?nio,28/4/1957,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Sousa,midfielder
8909,P-70308,Sousa,Paulo,30/8/1970,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Paulo_Sousa,midfielder
8910,P-79943,Southgate,Gareth,3/9/1970,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Gareth_Southgate,defender
8911,P-93118,Souto,Rafael,24/10/1930,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Rafael_Souto,forward
8912,P-89217,Souttar,Harry,22/10/1998,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Harry_Souttar,defender
8913,P-62843,Souza,Ed,22/9/1921,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Ed_Souza,forward
8914,P-81717,Souza,John,12/7/1920,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/John_Souza,forward
8915,P-44010,Souza Ferreira,Luis,30/6/1904,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Luis_Souza_Ferreira,forward
8916,P-93850,S?v?ri,K?lm?n,21/12/1940,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_S%C3%B3v%C3%A1ri,defender
8917,P-11878,Sow,Djibril,6/2/1997,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Djibril_Sow,midfielder
8918,P-38799,Sow,Moussa,19/1/1986,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Moussa_Sow,forward
8919,P-20467,Sowah,Kamal,9/1/2000,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kamal_Sowah,midfielder
8920,P-63458,Spacey,Marieanne,13/2/1966,1,0,0,1,0,1,1995,https://en.wikipedia.org/wiki/Marieanne_Spacey,midfielder
8921,P-21441,Spadaro,Carlos,5/2/1902,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Carlos_Spadaro,forward
8922,P-68768,Spahi?,Emir,18/8/1980,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Emir_Spahi%C4%87,defender
8923,P-70847,Spaji?,Ljubi?a,7/3/1926,0,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Ljubi%C5%A1a_Spaji%C4%87,midfielder
8924,P-75924,Spaji?,Uro?,13/2/1993,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Uro%C5%A1_Spaji%C4%87,defender
8925,P-27040,Sparwasser,J?rgen,4/6/1948,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/J%C3%BCrgen_Sparwasser,midfielder
8926,P-71342,Spasi?,Predrag,13/5/1965,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Predrag_Spasi%C4%87,defender
8927,P-74878,Spasojevi?,Teofilo,21/1/1909,0,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Teofilo_Spasojevi%C4%87,midfielder
8928,P-71113,Spector,Jonathan,1/3/1986,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Jonathan_Spector,defender
8929,P-62232,Spiegel,Giora,27/7/1947,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Giora_Spiegel,forward
8930,P-77834,Spiegler,Mordechai,19/8/1944,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Mordechai_Spiegler,forward
8931,P-39619,Spinosi,Luciano,9/5/1950,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Luciano_Spinosi,defender
8932,P-77068,Spiranovic,Matthew,27/6/1988,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Matthew_Spiranovic,defender
8933,P-12051,Spitse,Sherida,29/5/1990,1,0,0,1,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Sherida_Spitse,midfielder
8934,P-52493,Springer,Hermann,4/12/1908,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Hermann_Springer,midfielder
8935,P-22822,Springett,Ron,22/7/1935,0,1,0,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Ron_Springett,goal_keeper
8936,P-10953,Spycher,Christoph,30/3/1978,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Christoph_Spycher,defender
8937,P-69064,Spyropoulos,Nikos,10/10/1983,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Nikos_Spyropoulos,defender
8938,P-63462,Squeo,Carlos,4/6/1948,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Carlos_Squeo,midfielder
8939,P-33400,Squillaci,S?bastien,11/8/1980,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/S%C3%A9bastien_Squillaci,defender
8940,P-77301,Srarfi,Bassem,25/6/1997,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Bassem_Srarfi,forward
8941,P-57162,Srbek,Erich,4/6/1908,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Erich_Srbek,forward
8942,P-97008,Srna,Darijo,1/5/1982,0,0,1,1,0,2,"2006, 2014",https://en.wikipedia.org/wiki/Darijo_Srna,defender
8943,P-94317,St. Clair,Dayne,9/5/1997,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Dayne_St._Clair,goal_keeper
8944,P-75744,St?bile,Eliana,26/11/1993,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Eliana_St%C3%A1bile,defender
8945,P-56486,St?bile,Guillermo,17/1/1905,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Guillermo_St%C3%A1bile,forward
8946,P-71680,Stacho,Imrich,4/11/1931,0,1,0,0,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Imrich_Stacho,goal_keeper
8947,P-33618,Staelens,Lorenzo,30/4/1964,0,0,1,1,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Lorenzo_Staelens,defender
8948,P-65749,?tajner,Ji??,27/5/1976,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_%C5%A0tajner,forward
8949,P-46061,Stam,Jaap,17/7/1972,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Jaap_Stam,defender
8950,P-61860,?tambachr,Franti?ek,13/2/1953,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0tambachr,midfielder
8951,P-18615,Stanciu,Constantin,5/3/1911,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Constantin_Stanciu,forward
8952,P-75836,St?ngaciu,Dumitru,9/8/1964,0,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Dumitru_St%C3%A2ngaciu,goal_keeper
8953,P-25199,Stangeland Horpestad,Ane,2/6/1980,1,0,1,0,0,2,"2003, 2007",https://en.wikipedia.org/wiki/Ane_Stangeland_Horpestad,defender
8954,P-75377,Stani?,Mario,10/4/1972,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mario_Stani%C4%87,midfielder
8955,P-23605,Staniforth,Lucy,2/10/1992,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Lucy_Staniforth,midfielder
8956,P-38384,Staniforth,Ron,13/4/1924,0,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Ron_Staniforth,defender
8957,P-91350,Stani?i?,Josip,2/4/2000,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Josip_Stani%C5%A1i%C4%87,defender
8958,P-23555,Stankovi?,Branko,31/10/1921,0,0,1,0,0,2,"1950, 1954",https://en.wikipedia.org/wiki/Branko_Stankovi%C4%87,defender
8959,P-22793,Stankovi?,Dejan,11/9/1978,0,0,0,1,0,3,"1998, 2006, 2010",https://en.wikipedia.org/wiki/Dejan_Stankovi%C4%87,midfielder
8960,P-63160,Stanojkovi?,Vujadin,10/9/1963,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Vujadin_Stanojkovi%C4%87,defender
8961,P-55143,Stanway,Georgia,3/1/1999,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Georgia_Stanway,midfielder
8962,P-39237,Staples,Thori,17/4/1974,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Thori_Staples_Bryan,defender
8963,P-90888,Stapleton,Frank,10/7/1956,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Frank_Stapleton,forward
8964,P-23968,Starr,Bridgette,10/12/1975,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/Bridgette_Starr,defender
8965,P-69817,Staunton,Steve,19/1/1969,0,0,1,0,0,3,"1990, 1994, 2002",https://en.wikipedia.org/wiki/Steve_Staunton,defender
8966,P-62720,Staykov,Stefan,3/10/1949,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Stefan_Staykov,goal_keeper
8967,P-04393,Steen Nielsen,Brian,28/12/1968,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Brian_Steen_Nielsen,midfielder
8968,P-79263,Stefanelli,Roberta,18/5/1974,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/Roberta_Stefanelli,defender
8969,P-62267,Stefanovi?,Ljubi?a,4/1/1910,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Ljubi%C5%A1a_Stefanovi%C4%87,defender
8970,P-20482,Steffen,Renato,3/11/1991,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Renato_Steffen,defender
8971,P-89657,Steffen,Willi,24/5/1923,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Willi_Steffen,defender
8972,P-27862,Stegemann,Kerstin,29/9/1977,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Kerstin_Stegemann,defender
8973,P-71616,Stein,Uli,23/10/1954,0,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Uli_Stein,goal_keeper
8974,P-51872,Steiner,Adalbert,24/1/1907,0,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Adalbert_Steiner,defender
8975,P-25067,Steiner,Paul,23/1/1957,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Paul_Steiner,defender
8976,P-76459,Stejskal,Jan,15/1/1962,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Jan_Stejskal,goal_keeper
8977,P-36850,Stekelenburg,Maarten,22/9/1982,0,1,0,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Maarten_Stekelenburg,goal_keeper
8978,P-44978,Stelea,Bogdan,5/12/1967,0,1,0,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Bogdan_Stelea,goal_keeper
8979,P-80365,Stelling,Irene,25/7/1971,1,0,0,1,0,1,1991,https://en.wikipedia.org/wiki/Irene_Stelling,midfielder
8980,P-95497,Stelzer,Adolf,1/9/1908,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Adolf_Stelzer,defender
8981,P-08403,Stenberg,Trine,6/12/1969,1,0,1,0,0,1,1991,https://en.wikipedia.org/wiki/Trine_Stenberg,defender
8982,P-19165,Stenman,Fredrik,2/6/1983,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Fredrik_Stenman,defender
8983,P-68132,Stensland,Ingvild,3/8/1981,1,0,0,1,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Ingvild_Stensland,midfielder
8984,P-43486,Stepney,Alex,18/9/1942,0,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Alex_Stepney,goal_keeper
8985,P-21644,?terc,Franti?ek,27/1/1912,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0terc,forward
8986,P-90087,Sterjovski,Mile,27/5/1979,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Mile_Sterjovski,midfielder
8987,P-21553,Sterling,Raheem,8/12/1994,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Raheem_Sterling,midfielder
8988,P-14531,Sternberg,L?szl?,28/5/1905,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Sternberg,defender
8989,P-05474,Sternhoff,Ingrid,25/2/1977,1,1,0,0,0,1,1995,https://en.wikipedia.org/wiki/Ingrid_Sternhoff,goal_keeper
8990,P-32477,Stettler,Kurt,21/8/1932,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Kurt_Stettler,goal_keeper
8991,P-01978,Stevanovi?,Dalibor,27/9/1984,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Dalibor_Stevanovi%C4%87,midfielder
8992,P-76340,Steven,Trevor,21/9/1963,0,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Trevor_Steven,midfielder
8993,P-49130,Stevens,Gary,30/3/1962,0,0,1,0,0,1,1986,"https://en.wikipedia.org/wiki/Gary_Stevens_(footballer,_born_1962)",defender
8994,P-23718,Stevens,Gary,27/3/1963,0,0,1,0,0,2,"1986, 1990","https://en.wikipedia.org/wiki/Gary_Stevens_(footballer,_born_1963)",defender
8995,P-45323,Stevi?,Miroslav,7/1/1970,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Miroslav_Stevi%C4%87,midfielder
8996,P-88196,Steward,Jimmy,9/12/1946,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Jimmy_Steward,goal_keeper
8997,P-24924,Stewart,Chelsea,28/4/1990,1,0,0,1,0,1,2011,https://en.wikipedia.org/wiki/Chelsea_Stewart,midfielder
8998,P-96178,Stewart,Earnie,28/3/1969,0,0,0,1,1,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Earnie_Stewart,midfielder
8999,P-88012,Stewart,Ian,10/9/1961,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Ian_Stewart_(Northern_Irish_footballer),forward
9000,P-62568,Stewart,Jim,9/3/1954,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Jim_Stewart_(Scottish_footballer),goal_keeper
9001,P-53400,?tibr?nyi,Jozef,11/4/1940,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Jozef_%C5%A0tibr%C3%A1nyi,midfielder
9002,P-45695,Stielike,Uli,15/11/1954,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Uli_Stielike,defender
9003,P-01529,Stierli,Xavier,29/10/1940,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Xavier_Stierli,midfielder
9004,P-06477,Stijnen,?mile,2/11/1907,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/%C3%89mile_Stijnen,midfielder
9005,P-34887,Stiles,Nobby,18/5/1942,0,0,1,1,0,2,"1966, 1970",https://en.wikipedia.org/wiki/Nobby_Stiles,defender
9006,P-98512,?timac,Igor,6/9/1967,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Igor_%C5%A0timac,defender
9007,P-44448,St?ng?,Ovidiu,5/12/1972,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Ovidiu_St%C3%AEng%C4%83,midfielder
9008,P-09067,Stipi?,Nikola,18/12/1937,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Nikola_Stipi%C4%87,forward
9009,P-78836,Stoch,Miroslav,19/10/1989,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Miroslav_Stoch,midfielder
9010,P-00875,Stocker,Valentin,12/4/1989,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Valentin_Stocker,midfielder
9011,P-63420,St?ger,Peter,11/4/1966,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Peter_St%C3%B6ger,midfielder
9012,P-81648,Stoichkov,Hristo,8/2/1966,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Hristo_Stoichkov,forward
9013,P-05818,Stoilov,Stoycho,15/10/1971,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Stoycho_Stoilov,midfielder
9014,P-55273,Stojanovi?,Milan,28/12/1911,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Milan_Stojanovi%C4%87_(goalkeeper),goal_keeper
9015,P-78976,Stojanovi?,Mirko,11/6/1939,0,1,0,0,0,1,1962,https://en.wikipedia.org/wiki/Mirko_Stojanovi%C4%87,goal_keeper
9016,P-51339,Stojaspal,Ernst,14/1/1925,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Ernst_Stojaspal,forward
9017,P-93318,Stojkovi?,Dragan,3/3/1965,0,0,0,1,0,2,"1990, 1998",https://en.wikipedia.org/wiki/Dragan_Stojkovi%C4%87,midfielder
9018,P-17336,Stojkovi?,Nenad,26/5/1956,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Nenad_Stojkovi%C4%87,defender
9019,P-46403,Stojkovi?,Vladimir,28/7/1983,0,1,0,0,0,3,"2006, 2010, 2018",https://en.wikipedia.org/wiki/Vladimir_Stojkovi%C4%87,goal_keeper
9020,P-60046,Stokes,Demi,12/12/1991,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Demi_Stokes,defender
9021,P-02292,Stollenwerk,Georg,19/12/1930,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Georg_Stollenwerk,defender
9022,P-28894,Stollmeyer,John,25/10/1962,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/John_Stollmeyer,midfielder
9023,P-92628,Stones,John,28/5/1994,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/John_Stones,defender
9024,P-77877,Stoney,Casey,13/5/1982,1,0,1,0,0,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Casey_Stoney,defender
9025,P-22982,Stopyra,Yannick,9/1/1961,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Yannick_Stopyra,forward
9026,P-91065,St?re,Heidi,4/7/1963,1,0,1,1,0,2,"1991, 1995",https://en.wikipedia.org/wiki/Heidi_St%C3%B8re,defender
9027,P-25739,Storl?kken,Lene,20/6/1981,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Lene_Storl%C3%B8kken,midfielder
9028,P-44826,Stott,Rebekah,17/6/1993,1,0,1,0,0,2,"2015, 2019",https://en.wikipedia.org/wiki/Rebekah_Stott,defender
9029,P-49790,Stotz,Karl,27/3/1927,0,0,0,1,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Karl_Stotz,midfielder
9030,P-89408,Stoumbos,Helen,18/10/1970,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Helen_Stoumbos,forward
9031,P-80628,Stoyanov,Ivan,20/1/1949,0,0,0,1,0,1,1974,"https://en.wikipedia.org/wiki/Ivan_Stoyanov_(footballer,_born_1949)",midfielder
9032,P-46604,Strachan,Gordon,9/2/1957,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Gordon_Strachan,midfielder
9033,P-58483,Str?det,Liv,21/10/1964,1,0,0,1,0,1,1991,https://en.wikipedia.org/wiki/Liv_Str%C3%A6det,midfielder
9034,P-20647,Straka,Franti?ek,21/5/1958,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Franti%C5%A1ek_Straka,defender
9035,P-21663,Strand,Roar,2/2/1970,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Roar_Strand,midfielder
9036,P-53023,Strappe,Andr?,23/2/1928,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Andr%C3%A9_Strappe,forward
9037,P-80182,Strasser,Heinrich,26/10/1948,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Heinrich_Strasser,defender
9038,P-76331,Stratford,Nicole,1/2/1989,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Nicole_Stratford,defender
9039,P-37913,?trba,Zdeno,9/6/1976,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Zdeno_%C5%A0trba,midfielder
9040,P-92333,Streb,Josef,16/4/1912,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Josef_Streb,forward
9041,P-48720,Strehl,Heinz,20/7/1938,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Heinz_Strehl,forward
9042,P-91963,Streich,Joachim,13/4/1951,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Joachim_Streich,forward
9043,P-57682,Streiter,Michael,19/1/1966,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Michael_Streiter,defender
9044,P-43378,Streitle,Jakob,11/12/1916,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Jakob_Streitle,defender
9045,P-87221,Streller,Marco,18/6/1981,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Marco_Streller,forward
9046,P-00036,Strik,Pleun,27/5/1944,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Pleun_Strik,defender
9047,P-86004,Strini?,Ivan,17/7/1987,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Ivan_Strini%C4%87,defender
9048,P-30750,Stroh,Josef,5/3/1913,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Josef_Stroh,forward
9049,P-67329,Str?mberg,Glenn,5/1/1960,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Glenn_Str%C3%B6mberg,midfielder
9050,P-51677,Strom??k,Karel,12/4/1958,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Karel_Strom%C5%A1%C3%ADk,goal_keeper
9051,P-41995,Str?msvold,Hilde,17/8/1967,1,1,0,0,0,1,1991,https://en.wikipedia.org/wiki/Hilde_Str%C3%B8msvold,goal_keeper
9052,P-64409,Stroukova,Vera,6/8/1981,1,0,1,0,0,1,2003,https://en.wikipedia.org/wiki/Vera_Stroukova,defender
9053,P-47227,Strunz,Thomas,25/4/1968,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Thomas_Strunz,midfielder
9054,P-03038,Strupar,Branko,9/2/1970,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Branko_Strupar,forward
9055,P-66123,Struway,Estanislao,25/6/1968,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Estanislao_Struway,midfielder
